Date,Adj Close,Close,Dividends,High,Low,Open,Stock Splits,Volume
2022-07-01,14.187647819519043,15.257142066955566,0.0,15.771428108215332,15.171427726745605,15.771428108215332,0.0,17385666
2022-07-04,14.107940673828125,15.171427726745605,0.0,15.342857360839844,15.171427726745605,15.342857360839844,0.0,13340600
2022-07-05,13.948529243469238,14.999999046325684,0.0,15.342857360839844,14.828571319580078,15.257142066955566,0.0,11130350
2022-07-06,13.948529243469238,14.999999046325684,0.0,15.257142066955566,14.828571319580078,14.999999046325684,0.0,14456866
2022-07-07,14.187647819519043,15.257142066955566,0.0,15.51428508758545,14.999999046325684,14.999999046325684,0.0,19622750
2022-07-08,14.028236389160156,15.085714340209961,0.0,15.428570747375488,14.914284706115723,15.342857360839844,0.0,14607600
2022-07-11,13.789116859436035,14.828571319580078,0.0,15.085714340209961,14.571428298950195,14.999999046325684,0.0,16034433
2022-07-12,13.470293998718262,14.485713958740234,0.0,14.742856979370117,14.485713958740234,14.742856979370117,0.0,13812866
2022-07-14,13.470293998718262,14.485713958740234,0.0,14.65714168548584,14.399998664855957,14.485713958740234,0.0,9908383
2022-07-15,13.70941162109375,14.742856979370117,0.0,14.999999046325684,14.485713958740234,14.571428298950195,0.0,12977650
2022-07-18,14.028236389160156,15.085714340209961,0.0,15.257142066955566,14.828571319580078,14.828571319580078,0.0,13335816
2022-07-19,13.789116859436035,14.828571319580078,0.0,14.999999046325684,14.65714168548584,14.999999046325684,0.0,9657900
2022-07-20,14.107940673828125,15.171427726745605,0.0,15.257142066955566,14.914284706115723,15.085714340209961,0.0,8437450
2022-07-21,14.267353057861328,15.342857360839844,0.0,15.51428508758545,14.999999046325684,15.085714340209961,0.0,10651200
2022-07-22,14.506470680236816,15.59999942779541,0.0,15.685713768005371,15.342857360839844,15.51428508758545,0.0,12467116
2022-07-25,14.745588302612305,15.857142448425293,0.0,16.0285701751709,15.59999942779541,15.685713768005371,0.0,9267183
2022-07-26,14.665882110595703,15.771428108215332,0.0,16.0285701751709,15.771428108215332,15.857142448425293,0.0,5221766
2022-07-27,14.98470401763916,16.11428451538086,0.0,16.28571319580078,15.685713768005371,15.857142448425293,0.0,10613983
2022-08-01,15.46294116973877,16.628570556640625,0.0,16.799999237060547,16.28571319580078,16.371427536010742,0.0,19923983
2022-08-02,14.98470401763916,16.11428451538086,0.0,16.542856216430664,16.0285701751709,16.542856216430664,0.0,18420850
2022-08-03,14.825294494628906,15.942856788635254,0.0,16.19999885559082,15.857142448425293,16.11428451538086,0.0,8421000
2022-08-04,14.825294494628906,15.942856788635254,0.0,16.19999885559082,15.942856788635254,16.11428451538086,0.0,5407150
2022-08-05,14.745588302612305,15.857142448425293,0.0,16.0285701751709,15.771428108215332,16.0285701751709,0.0,3518316
2022-08-08,14.665882110595703,15.771428108215332,0.0,15.857142448425293,15.59999942779541,15.857142448425293,0.0,6823250
