Date,Adj Close,Close,Dividends,High,Low,Open,Stock Splits,Volume
2016-01-04,16.749162673950195,35.75,0.0,36.25,35.5,36.25,0.0,3011000
2016-01-05,16.866289138793945,36.0,0.0,36.5,35.5,35.75,0.0,4144000
2016-01-06,16.749162673950195,35.75,0.0,36.0,35.0,36.0,0.0,6254500
2016-01-07,16.397777557373047,35.0,0.0,35.5,34.75,35.5,0.0,5695500
2016-01-08,16.632036209106445,35.5,0.0,35.5,35.0,35.0,0.0,2351900
2016-01-11,17.217670440673828,36.75,0.0,36.75,35.25,35.25,0.0,4630300
2016-01-12,17.217670440673828,36.75,0.0,37.5,36.0,36.5,0.0,8276200
2016-01-13,17.803302764892578,38.0,0.0,38.25,37.0,37.25,0.0,16821700
2016-01-14,18.037555694580078,38.5,0.0,38.5,37.25,37.5,0.0,9095900
2016-01-15,17.68617820739746,37.75,0.0,38.25,37.5,38.25,0.0,4363500
2016-01-18,17.33479881286621,37.0,0.0,38.0,37.0,37.5,0.0,5419200
2016-01-19,17.68617820739746,37.75,0.0,38.25,37.0,37.25,0.0,3704000
2016-01-20,17.451923370361328,37.25,0.0,37.5,36.25,37.5,0.0,5266400
2016-01-21,17.33479881286621,37.0,0.0,37.5,35.75,37.25,0.0,6349800
2016-01-22,17.569055557250977,37.5,0.0,37.75,36.5,37.0,0.0,5663100
2016-01-25,17.217670440673828,36.75,0.0,37.75,36.75,37.75,0.0,1970500
2016-01-26,17.33479881286621,37.0,0.0,37.25,36.5,36.75,0.0,1312300
2016-01-27,17.68617820739746,37.75,0.0,37.75,37.0,37.0,0.0,2925500
2016-01-28,17.68617820739746,37.75,0.0,37.75,37.0,37.5,0.0,1830600
2016-01-29,17.68617820739746,37.75,0.0,38.0,37.25,37.5,0.0,3829500
2016-02-01,17.803302764892578,38.0,0.0,38.0,37.25,37.5,0.0,3372500
2016-02-02,17.217670440673828,36.75,0.0,37.75,36.5,37.75,0.0,6579800
2016-02-03,17.217670440673828,36.75,0.0,37.0,36.25,36.5,0.0,4905800
2016-02-04,17.217670440673828,36.75,0.0,37.0,36.5,36.75,0.0,2165900
2016-02-05,17.33479881286621,37.0,0.0,37.25,36.75,37.25,0.0,2027100
2016-02-08,17.217670440673828,36.75,0.0,37.25,36.5,36.75,0.0,1670100
2016-02-09,17.100542068481445,36.5,0.0,36.75,36.5,36.75,0.0,1429500
2016-02-10,16.983417510986328,36.25,0.0,36.5,36.25,36.5,0.0,3526000
2016-02-11,16.866289138793945,36.0,0.0,36.5,36.0,36.25,0.0,4392200
2016-02-12,16.983417510986328,36.25,0.0,36.5,35.75,36.0,0.0,2903600
2016-02-15,17.451923370361328,37.25,0.0,37.5,36.75,36.75,0.0,5122400
2016-02-16,17.451923370361328,37.25,0.0,37.5,36.75,37.5,0.0,4565100
2016-02-17,17.217670440673828,36.75,0.0,37.25,36.5,37.25,0.0,2010000
2016-02-18,17.33479881286621,37.0,0.0,37.25,36.75,37.0,0.0,3800600
2016-02-19,17.569055557250977,37.5,0.0,37.75,37.0,37.0,0.0,8928400
2016-02-23,17.451923370361328,37.25,0.0,37.5,37.0,37.5,0.0,4230300
2016-02-24,17.803302764892578,38.0,0.0,38.5,37.5,37.75,0.0,11468700
2016-02-25,18.154687881469727,38.75,0.0,38.75,38.0,38.25,0.0,8135900
2016-02-26,18.037555694580078,38.5,0.0,38.75,38.25,38.75,0.0,3979100
2016-02-29,17.803302764892578,38.0,0.0,38.75,38.0,38.75,0.0,2112500
2016-03-01,17.68617820739746,37.75,0.0,38.25,37.5,38.25,0.0,2583700
2016-03-02,17.803302764892578,38.0,0.0,38.25,37.75,38.0,0.0,5977100
2016-03-03,17.451923370361328,37.25,0.0,38.25,37.0,38.25,0.0,12332800
2016-03-04,17.451923370361328,37.25,0.0,37.75,37.25,37.25,0.0,9485700
2016-03-07,17.569055557250977,37.5,0.0,37.75,37.25,37.5,0.0,2646000
2016-03-08,17.569055557250977,37.5,0.0,37.75,36.25,37.25,0.0,9837700
2016-03-09,17.68617820739746,37.75,0.0,37.75,37.0,37.0,0.0,2256400
2016-03-10,17.451923370361328,37.25,0.0,37.5,37.25,37.5,0.0,1528700
