Date,Adj Close,Close,Dividends,High,Low,Open,Stock Splits,Volume
2016-01-04,6.322378635406494,7.75,0.0,7.900000095367432,7.699999809265137,7.824999809265137,0.0,6530000
2016-01-05,6.505931854248047,7.974999904632568,0.0,8.050000190734863,7.800000190734863,7.849999904632568,0.0,12275000
2016-01-06,6.465141773223877,7.925000190734863,0.0,7.974999904632568,7.800000190734863,7.875,0.0,12182000
2016-01-07,6.240799903869629,7.650000095367432,0.0,7.875,7.650000095367432,7.800000190734863,0.0,14055000
2016-01-08,6.281589508056641,7.699999809265137,0.0,7.849999904632568,7.650000095367432,7.849999904632568,0.0,7699000
2016-01-11,6.138826370239258,7.525000095367432,0.0,7.625,7.425000190734863,7.599999904632568,0.0,9271000
2016-01-12,6.281589508056641,7.699999809265137,0.0,7.775000095367432,7.5,7.574999809265137,0.0,11551000
2016-01-13,6.403957843780518,7.849999904632568,0.0,7.875,7.699999809265137,7.800000190734863,0.0,12178000
2016-01-14,6.322378635406494,7.75,0.0,7.974999904632568,7.724999904632568,7.724999904632568,0.0,12646000
2016-01-15,6.240799903869629,7.650000095367432,0.0,7.800000190734863,7.650000095367432,7.75,0.0,18261000
2016-01-18,6.261194705963135,7.675000190734863,0.0,7.775000095367432,7.525000095367432,7.599999904632568,0.0,7874000
2016-01-19,6.403957843780518,7.849999904632568,0.0,7.849999904632568,7.699999809265137,7.75,0.0,9778000
2016-01-20,6.261194705963135,7.675000190734863,0.0,7.824999809265137,7.650000095367432,7.75,0.0,18981000
2016-01-21,6.281589508056641,7.699999809265137,0.0,7.849999904632568,7.699999809265137,7.800000190734863,0.0,16492000
2016-01-22,6.281589508056641,7.699999809265137,0.0,7.849999904632568,7.574999809265137,7.849999904632568,0.0,15251000
2016-01-25,6.281589508056641,7.699999809265137,0.0,7.800000190734863,7.650000095367432,7.75,0.0,9980000
2016-01-26,6.342774391174316,7.775000095367432,0.0,7.875,7.675000190734863,7.699999809265137,0.0,13140000
2016-01-27,6.526327133178711,8.0,0.0,8.024999618530273,7.75,7.75,0.0,17984000
2016-01-28,6.4447479248046875,7.900000095367432,0.0,8.024999618530273,7.824999809265137,7.900000095367432,0.0,15541000
2016-01-29,6.465141773223877,7.925000190734863,0.0,7.925000190734863,7.775000095367432,7.875,0.0,18836000
2016-02-01,6.4447479248046875,7.900000095367432,0.0,7.974999904632568,7.824999809265137,7.849999904632568,0.0,12519000
2016-02-02,6.363169193267822,7.800000190734863,0.0,7.875,7.775000095367432,7.875,0.0,20318000
2016-02-03,6.281589508056641,7.699999809265137,0.0,7.800000190734863,7.699999809265137,7.775000095367432,0.0,12372000
2016-02-04,6.403957843780518,7.849999904632568,0.0,7.875,7.75,7.800000190734863,0.0,15936000
2016-02-05,6.38356351852417,7.824999809265137,0.0,7.900000095367432,7.75,7.900000095367432,0.0,14484000
2016-02-08,6.505931854248047,7.974999904632568,0.0,8.0,7.775000095367432,7.875,0.0,5274000
2016-02-09,6.505931854248047,7.974999904632568,0.0,8.050000190734863,7.900000095367432,8.050000190734863,0.0,2247000
2016-02-10,6.485537528991699,7.949999809265137,0.0,8.050000190734863,7.900000095367432,7.949999809265137,0.0,5386000
2016-02-11,6.342774391174316,7.775000095367432,0.0,8.024999618530273,7.775000095367432,7.900000095367432,0.0,10326000
2016-02-12,6.342774391174316,7.775000095367432,0.0,7.800000190734863,7.699999809265137,7.75,0.0,10021000
2016-02-15,6.342774391174316,7.775000095367432,0.0,7.800000190734863,7.675000190734863,7.75,0.0,16059000
2016-02-16,6.1592206954956055,7.550000190734863,0.0,7.800000190734863,7.550000190734863,7.800000190734863,0.0,5076000
2016-02-17,6.138826370239258,7.525000095367432,0.0,7.574999809265137,7.449999809265137,7.449999809265137,0.0,19139000
2016-02-18,6.363169193267822,7.800000190734863,0.0,7.824999809265137,7.574999809265137,7.75,0.0,20538000
2016-02-19,6.424352645874023,7.875,0.0,7.875,7.675000190734863,7.800000190734863,0.0,20563000
2016-02-23,6.4447479248046875,7.900000095367432,0.0,7.949999809265137,7.800000190734863,7.900000095367432,0.0,17419000
2016-02-24,6.485537528991699,7.949999809265137,0.0,7.974999904632568,7.800000190734863,7.824999809265137,0.0,13806000
2016-02-25,6.505931854248047,7.974999904632568,0.0,8.024999618530273,7.900000095367432,7.974999904632568,0.0,18425000
2016-02-26,6.669090270996094,8.175000190734863,0.0,8.175000190734863,7.974999904632568,8.0,0.0,15669000
2016-02-29,6.628300189971924,8.125,0.0,8.199999809265137,8.024999618530273,8.199999809265137,0.0,19683000
2016-03-01,6.8276166915893555,8.050000190734863,0.31,8.175000190734863,7.75,7.800000190734863,0.0,20675000
2016-03-02,6.912430763244629,8.149999618530273,0.0,8.199999809265137,8.050000190734863,8.125,0.0,21097000
2016-03-03,6.933635234832764,8.175000190734863,0.0,8.274999618530273,8.0,8.175000190734863,0.0,30225000
2016-03-04,6.912430763244629,8.149999618530273,0.0,8.350000381469727,8.149999618530273,8.274999618530273,0.0,22832000
2016-03-07,6.912430763244629,8.149999618530273,0.0,8.225000381469727,8.0,8.199999809265137,0.0,13510000
2016-03-08,6.7003936767578125,7.900000095367432,0.0,8.175000190734863,7.824999809265137,8.175000190734863,0.0,14592000
2016-03-09,6.954838275909424,8.199999809265137,0.0,8.199999809265137,7.900000095367432,7.949999809265137,0.0,15151000
2016-03-10,6.848818778991699,8.074999809265137,0.0,8.199999809265137,8.0,8.149999618530273,0.0,9698000
