symbol,feature,horizon_days,sample_size,pearson,spearman,true_mean,false_mean
KKP,close_gt_sma50,10,273,-0.16409002623014063,-0.13210024259806014,0.02891410174489636,0.04896210087071399
KKP,close_gt_sma50,20,273,-0.126675617627519,-0.08392438226396223,0.06077819237053421,0.0815439331312475
KKP,sma20_gt_sma50,1,273,-0.04925875094936079,-0.023046097140053953,0.002966989730683223,0.004962635043035975
KKP,sma20_gt_sma50,3,273,-0.07754095335749428,-0.02440949315756914,0.008744818091728931,0.014048085530982987
KKP,sma20_gt_sma50,5,273,-0.09693979751902186,-0.05499226975127206,0.014555523875448775,0.023223277746182058
KKP,sma20_gt_sma50,10,273,-0.1325935835337258,-0.09883376477333795,0.0297575382006923,0.04633381987641118
KKP,sma20_gt_sma50,20,273,-0.09907783874835445,-0.05341414327568642,0.061750661807640876,0.07836973044492598
KKP,volatility_20,1,253,-0.05374197935811391,-0.009680053406538897,,
KKP,volatility_20,3,253,-0.10231000713108136,-0.03457469123143721,,
KKP,volatility_20,5,253,-0.16237240593362848,-0.08261255785198127,,
KKP,volatility_20,10,253,-0.1148810399369425,-0.059190959754819285,,
KKP,volatility_20,20,253,0.10791997974364792,0.14043226748166687,,
KKP,volume_ratio_20,1,254,-0.1198664060235597,-0.11484520465546984,,
KKP,volume_ratio_20,3,254,-0.02087381600738861,-0.007924607631851224,,
KKP,volume_ratio_20,5,254,-0.06634498162544389,-0.06189254440969881,,
KKP,volume_ratio_20,10,254,-0.16682221758032098,-0.1932019049859841,,
KKP,volume_ratio_20,20,254,-0.05507343492601321,-0.06043629414813753,,
KTB,momentum_20,1,858,-0.015564669027148818,-0.010241140399997725,,
KTB,momentum_20,3,858,-0.009334063564930335,-0.0012542601918259168,,
KTB,momentum_20,5,858,0.004215926153980865,0.03901546424510843,,
KTB,momentum_20,10,858,0.017420705615969787,0.04998893949462937,,
KTB,momentum_20,20,858,0.010902184996459207,0.015705437441784934,,
KTB,momentum_60,1,818,-0.018559393359532234,-0.026935253932411488,,
KTB,momentum_60,3,818,-0.009507195655564602,-0.0047388278323648465,,
KTB,momentum_60,5,818,0.0006610928285866493,0.022045784945738923,,
KTB,momentum_60,10,818,-0.001972718376311149,0.01390602519232558,,
KTB,momentum_60,20,818,-0.014997149652938586,-0.00804210779367289,,
KTB,momentum_120,1,758,0.02028400721069458,0.003601149381165215,,
KTB,momentum_120,3,758,0.04339457958291925,0.050664538092198425,,
KTB,momentum_120,5,758,0.05937315199985361,0.08957162428184198,,
KTB,momentum_120,10,758,0.07054416986468427,0.08929143522381315,,
KTB,momentum_120,20,758,0.10398972924897491,0.094664428720055,,
KTB,close_gt_sma20,1,878,-0.007259585343552628,-0.017811844823171337,0.0010702925871919145,0.0012943412265725024
KTB,close_gt_sma20,3,878,0.016317752235190695,0.011390823468694102,0.0037409658775811473,0.0029304812491442243
KTB,close_gt_sma20,5,878,0.037637471162514445,0.04842822280034138,0.006491718209175618,0.0041688845099743695
KTB,close_gt_sma20,10,878,0.014035933668832034,0.030253598576542022,0.01168342155680479,0.010448419339758116
KTB,close_gt_sma20,20,878,0.008308562671150519,0.020858498575146076,0.023046055833659426,0.0219955741328158
KTB,close_gt_sma50,1,878,-0.007224397597414496,0.006344372327460402,0.0010729925256324502,0.0012973242646588095
KTB,close_gt_sma50,3,878,0.02641804094013656,0.03790726599376103,0.003923555996924953,0.00260334409229325
KTB,close_gt_sma50,5,878,0.057658162306112336,0.08224616533104397,0.0069380977122073025,0.0033578171023041503
KTB,close_gt_sma50,10,878,0.07255050900080005,0.1182769648366139,0.013629627885560023,0.00720681187021634
KTB,close_gt_sma50,20,878,0.11219288848819314,0.12974237144985232,0.02803239639681612,0.013760341463560276
KTB,sma20_gt_sma50,1,878,0.03216567658840454,0.04195629676313719,0.001526409233229826,0.0005213727987150912
KTB,sma20_gt_sma50,3,878,0.051562380782916604,0.08825361914886662,0.004375247028368744,0.001782405171395531
KTB,sma20_gt_sma50,5,878,0.07174240355183782,0.11264975464843249,0.007228247454541153,0.0027456243605754153
KTB,sma20_gt_sma50,10,878,0.09197555839835231,0.11632847202446611,0.014205777469010758,0.006012503396452228
KTB,sma20_gt_sma50,20,878,0.12701815865690605,0.12194878064031701,0.028598448443624983,0.012339703304062493
KTB,volatility_20,1,858,0.03342796471376012,0.039480148836004356,,
KTB,volatility_20,3,858,0.07447905704646743,0.09154114204448326,,
KTB,volatility_20,5,858,0.10134247455488517,0.13627258837919412,,
KTB,volatility_20,10,858,0.14820375449671955,0.1841208051044867,,
KTB,volatility_20,20,858,0.14102213069019637,0.20637188535630985,,
KTB,volume_ratio_20,1,859,0.051861660679220274,0.0503118778298844,,
KTB,volume_ratio_20,3,859,0.010913052933730804,0.04067203395258678,,
KTB,volume_ratio_20,5,859,0.033363929475521865,0.04527832949821403,,
KTB,volume_ratio_20,10,859,-0.00240410972763595,0.00868249611586128,,
KTB,volume_ratio_20,20,859,0.048334845575310495,0.05263959538401855,,
LH,momentum_20,1,858,0.0032009321627704274,0.0008116793388812396,,
LH,momentum_20,3,858,-0.01040754428745997,0.03999519122621369,,
LH,momentum_20,5,858,-0.016425602664747713,0.03259834901130244,,
LH,momentum_20,10,858,-0.015707374011744994,0.03738910675952382,,
LH,momentum_20,20,858,-0.08400993088214082,-0.010540293411994816,,
LH,momentum_60,1,818,-0.06451365898453545,-0.04704498010830555,,
LH,momentum_60,3,818,-0.12070053557445709,-0.05650337349656836,,
LH,momentum_60,5,818,-0.15214405807073583,-0.08823704817460154,,
LH,momentum_60,10,818,-0.22666765520608004,-0.1662697865753151,,
LH,momentum_60,20,818,-0.35227266576614835,-0.28359601417768543,,
LH,momentum_120,1,758,-0.018364046556460137,-0.021467711516824542,,
LH,momentum_120,3,758,-0.033071717363312825,0.014781139601102146,,
LH,momentum_120,5,758,-0.04211074118940661,0.0033508114753309543,,
LH,momentum_120,10,758,-0.06013766769295335,-0.01560209085310735,,
LH,momentum_120,20,758,-0.08392282868969816,-0.006761520584630138,,
LH,close_gt_sma20,1,878,0.021755694105760247,0.0072943106533598,-0.0005550849670317683,-0.0012415168474735013
LH,close_gt_sma20,3,878,0.029084633896993214,0.028513878400892013,-0.0019345912469287076,-0.003516628523583432
LH,close_gt_sma20,5,878,0.04982135902235723,0.043897943220055496,-0.0027366734762715853,-0.006198540361331824
LH,close_gt_sma20,10,878,0.09471662665481104,0.09588136271759798,-0.004165310197380326,-0.013386415072210134
LH,close_gt_sma20,20,878,0.045673633021305435,0.05114716882167913,-0.015738906116271222,-0.02208267558098708
LH,close_gt_sma50,1,878,0.0007036517797673274,0.0004490911290307871,-0.0009611696165354115,-0.0009849534448737403
LH,close_gt_sma50,3,878,0.003253709737549626,0.022959098162085554,-0.002774868303604937,-0.0029644652713553005
LH,close_gt_sma50,5,878,0.0185148933969734,0.03377221350283702,-0.0038918500032406487,-0.005270060266705739
LH,close_gt_sma50,10,878,0.022854671178737244,0.03568540185658863,-0.0081557913230142,-0.010539379298899249
LH,close_gt_sma50,20,878,-0.05945814577245107,-0.04711065559928005,-0.025925258745556592,-0.017078327239776057
LH,sma20_gt_sma50,1,878,0.0017812715054161686,0.008389548509496147,-0.0009338626156849814,-0.0009949537523801883
LH,sma20_gt_sma50,3,878,-0.001425457432224823,0.024044594306065235,-0.0029703552080063,-0.0028860739620914645
LH,sma20_gt_sma50,5,878,-0.009432128445185808,0.010258676349012657,-0.005385020095940689,-0.004672613249874729
LH,sma20_gt_sma50,10,878,-0.0588612514408168,-0.06212612552809138,-0.014352047293182934,-0.008123169446203778
LH,sma20_gt_sma50,20,878,-0.12506811986599514,-0.13334552461670432,-0.033304009726275466,-0.014421833837814918
LH,volatility_20,1,858,0.045059296119536615,0.05950688277297599,,
LH,volatility_20,3,858,0.07837799637822074,0.07493563273755446,,
LH,volatility_20,5,858,0.0975552518213944,0.08683869328325905,,
LH,volatility_20,10,858,0.12863282221952957,0.10758120472136354,,
LH,volatility_20,20,858,0.1374839334089922,0.05807266672803766,,
LH,volume_ratio_20,1,859,0.02270446602420075,0.020916882628673764,,
LH,volume_ratio_20,3,859,-0.02376096226867377,-0.025624376733548993,,
LH,volume_ratio_20,5,859,0.007753351938803793,0.012571792921518835,,
LH,volume_ratio_20,10,859,0.045375935296783125,0.037562562643845936,,
LH,volume_ratio_20,20,859,0.06821939378529396,0.07287393792512954,,
MTC,momentum_20,1,858,-0.03241829634907888,-0.03026622073609659,,
MTC,momentum_20,3,858,-0.06302326592631284,-0.04685790414570268,,
MTC,momentum_20,5,858,-0.0653558819958093,-0.04326440020580049,,
MTC,momentum_20,10,858,-0.1364071161826137,-0.10914149505076343,,
MTC,momentum_20,20,858,-0.24526616408383056,-0.20604908625510462,,
MTC,momentum_60,1,818,-0.07942332620274113,-0.05916277343146174,,
MTC,momentum_60,3,818,-0.12696339096798107,-0.05943018671781562,,
MTC,momentum_60,5,818,-0.14759047900080666,-0.07117995561548131,,
MTC,momentum_60,10,818,-0.20127584769452073,-0.14557549631689612,,
MTC,momentum_60,20,818,-0.3118874765448839,-0.2779183785419285,,
MTC,momentum_120,1,758,-0.050082930844201866,-0.028618604428395106,,
MTC,momentum_120,3,758,-0.08360061609678329,-0.04535930176335709,,
MTC,momentum_120,5,758,-0.09467645847751953,-0.04543897993762961,,
MTC,momentum_120,10,758,-0.12474320217796499,-0.08216784534524871,,
MTC,momentum_120,20,758,-0.1693594616884506,-0.14806475126216548,,
MTC,close_gt_sma20,1,878,-0.029763968039849962,-0.030126208758558416,-0.0005498424457418079,0.0008458223358012841
MTC,close_gt_sma20,3,878,-0.01936221384838388,0.0026155558382143194,-0.00026874907519716456,0.0012521049886558408
MTC,close_gt_sma20,5,878,-0.00046186373084226455,0.0238810290336459,0.0005784956110753055,0.0006237201304104458
MTC,close_gt_sma20,10,878,0.007905063166813893,0.0169174606314099,0.0011369454948329057,3.773952176127293e-05
MTC,close_gt_sma20,20,878,-0.12269722986210095,-0.10676339376364921,-0.012517669727265498,0.011795969263608552
MTC,close_gt_sma50,1,878,-0.02341222411153415,-0.01749040597400243,-0.00044276275341834055,0.000663804028133658
MTC,close_gt_sma50,3,878,-0.036306532781177424,-0.014956147263009733,-0.001100433522114088,0.0017740642252947302
MTC,close_gt_sma50,5,878,-0.058084627035537725,-0.03211005247757602,-0.0026558128746400175,0.003076976309548807
MTC,close_gt_sma50,10,878,-0.05257446186378019,-0.04239682080729016,-0.003630632706498776,0.003738107364116556
MTC,close_gt_sma50,20,878,-0.18090639285104634,-0.15352500286450213,-0.020232427788751135,0.01590138469774
MTC,sma20_gt_sma50,1,878,-0.045094550677299824,-0.03421245254857507,-0.0010251969515594464,0.0011061738900484458
MTC,sma20_gt_sma50,3,878,-0.08977172705581316,-0.07224418099950788,-0.0035062050192103864,0.003601293478600335
MTC,sma20_gt_sma50,5,878,-0.10979347538795393,-0.08945267233015597,-0.005556331519281739,0.005279975440449034
MTC,sma20_gt_sma50,10,878,-0.13726486428820447,-0.12631040857673734,-0.010376823620949686,0.008861967798138392
MTC,sma20_gt_sma50,20,878,-0.20493843794640101,-0.1763378275721484,-0.022960504840049037,0.01797341115553941
MTC,volatility_20,1,858,0.05279433002197498,0.046698511694817875,,
MTC,volatility_20,3,858,0.08977327542352696,0.10838107122890489,,
MTC,volatility_20,5,858,0.11371044549919122,0.142966106493851,,
MTC,volatility_20,10,858,0.12610775317774106,0.15104024364820606,,
MTC,volatility_20,20,858,0.08914473443946515,0.1392678905413706,,
MTC,volume_ratio_20,1,859,-0.01847651799042977,-0.015282224222549715,,
MTC,volume_ratio_20,3,859,-0.058656513380039056,-0.0823237373547451,,
MTC,volume_ratio_20,5,859,-0.04824884250463873,-0.07062083016381904,,
MTC,volume_ratio_20,10,859,-0.0018576281427841982,-0.007173999720568746,,
MTC,volume_ratio_20,20,859,0.10006794722060507,0.12238590304848428,,
OSP,momentum_20,1,858,-0.019391343285956965,-0.03715825568025739,,
OSP,momentum_20,3,858,-0.06265240293483786,-0.1082045369500651,,
OSP,momentum_20,5,858,-0.08627948986679906,-0.1275624772991317,,
OSP,momentum_20,10,858,-0.12049757542886932,-0.14350099574713454,,
OSP,momentum_20,20,858,-0.1595587435912485,-0.159017443854216,,
OSP,momentum_60,1,818,-0.023106980197623316,-0.015134188629621044,,
OSP,momentum_60,3,818,-0.05692723597334139,-0.04843522853638854,,
OSP,momentum_60,5,818,-0.0782013626087946,-0.050019566789899036,,
OSP,momentum_60,10,818,-0.10787455065389075,-0.05687575922182811,,
OSP,momentum_60,20,818,-0.16296146035495473,-0.12272397892341184,,
OSP,momentum_120,1,758,-0.0396055885599828,-0.039347908239186685,,
OSP,momentum_120,3,758,-0.07266265943547516,-0.07579266668356854,,
OSP,momentum_120,5,758,-0.08993992739688926,-0.09245948136063432,,
OSP,momentum_120,10,758,-0.1189741158538621,-0.11228779104039979,,
OSP,momentum_120,20,758,-0.15017764099650918,-0.10812993001776598,,
OSP,close_gt_sma20,1,878,0.011909610555064887,0.0034691149623462935,-0.00011006793806211894,-0.000577934138751954
OSP,close_gt_sma20,3,878,-0.002540357014032902,-0.017067037756282197,-0.0011197901506677507,-0.0009429326537306035
OSP,close_gt_sma20,5,878,-0.008465992704644593,-0.015371021370661542,-0.0021711366154299194,-0.00140846569140609
OSP,close_gt_sma20,10,878,-0.06471513575964208,-0.05172415297335918,-0.007863608341040284,0.00045129208538050193
OSP,close_gt_sma20,20,878,-0.10266489786177532,-0.11642120292768601,-0.01723897583320334,0.0007424585824664608
OSP,close_gt_sma50,1,878,0.008040361560095313,-0.008356375402263062,-0.00015580054132048675,-0.000477168812945006
OSP,close_gt_sma50,3,878,-4.694171771733456e-05,-0.017067130175739343,-0.0010325249186421848,-0.0010291999235946666
OSP,close_gt_sma50,5,878,-0.020220984449054936,-0.025968794845710665,-0.0028840014596709087,-0.0010306196277744752
OSP,close_gt_sma50,10,878,-0.05265008452832993,-0.04790210447252416,-0.0077445418747617905,-0.0008619254680081548
OSP,close_gt_sma50,20,878,-0.06153996699944375,-0.037812947973407306,-0.01466122785855202,-0.003694857234709973
OSP,sma20_gt_sma50,1,878,-0.0023188265829651162,-0.009663055651494085,-0.00039937540815054986,-0.0003071717950695925
OSP,sma20_gt_sma50,3,878,-0.02005390701691604,-0.04184458222011972,-0.001846567994414724,-0.000433434231193819
OSP,sma20_gt_sma50,5,878,-0.03529875745630444,-0.055140490960534055,-0.003644934212684262,-0.00042628034733540677
OSP,sma20_gt_sma50,10,878,-0.061552932094805064,-0.06488625136957471,-0.008290692016010038,-0.00028579979603399907
OSP,sma20_gt_sma50,20,878,-0.12585631784791224,-0.1086775362649962,-0.02105020989410569,0.001261504014403158
OSP,volatility_20,1,858,0.019328323022064397,0.033282846493938936,,
OSP,volatility_20,3,858,0.03696446454066026,0.06500425276285142,,
OSP,volatility_20,5,858,0.045782670046628546,0.06565920962623283,,
OSP,volatility_20,10,858,0.07700530371075107,0.07090983673642115,,
OSP,volatility_20,20,858,0.12931478304418315,0.11349906496244899,,
OSP,volume_ratio_20,1,859,-0.035964629120776,-0.010617163289715424,,
OSP,volume_ratio_20,3,859,-0.0509007579522407,-0.004519914189362563,,
OSP,volume_ratio_20,5,859,-0.0447907922087439,0.01137443153507456,,
OSP,volume_ratio_20,10,859,-0.014352497282701672,0.040660949674970505,,
OSP,volume_ratio_20,20,859,-0.01863765305301562,0.024142727118856948,,
PTTGC,momentum_20,1,858,-0.0072241020911512745,0.006842915209638056,,
PTTGC,momentum_20,3,858,0.024232557109292587,0.03715414820669595,,
PTTGC,momentum_20,5,858,0.053484627397799404,0.07909075596234943,,
PTTGC,momentum_20,10,858,0.12414340046971035,0.16592926108275735,,
PTTGC,momentum_20,20,858,0.16265523819936073,0.19583124917213013,,
PTTGC,momentum_60,1,818,0.01733546544730352,0.02116004799099491,,
PTTGC,momentum_60,3,818,0.025083979950468828,0.0032776865789587973,,
PTTGC,momentum_60,5,818,0.02572017713424775,-0.01145324942263,,
PTTGC,momentum_60,10,818,0.033549537872845585,-0.02287119937272003,,
PTTGC,momentum_60,20,818,0.037444590972527315,-0.02211867677876478,,
PTTGC,momentum_120,1,758,-0.029326630170528327,0.01479890255614227,,
PTTGC,momentum_120,3,758,-0.0393301942096815,-0.017444114279011113,,
PTTGC,momentum_120,5,758,-0.04724591995010133,-0.021504718383193396,,
PTTGC,momentum_120,10,758,-0.05551976238720634,-0.025621038988742646,,
PTTGC,momentum_120,20,758,-0.061277365517474,-0.005455480771463541,,
PTTGC,close_gt_sma20,1,878,0.031163807818143513,0.017117661204274714,0.0009317064829600518,-0.0006915670322437415
PTTGC,close_gt_sma20,3,878,0.043264465473252044,0.04270114815177035,0.002283928252847727,-0.001552459133506888
PTTGC,close_gt_sma20,5,878,0.04731222332181775,0.05590838401895951,0.003302328033362151,-0.002077632587177032
PTTGC,close_gt_sma20,10,878,0.11642524486108469,0.13614054719568486,0.010203968220342557,-0.0081336171058089
PTTGC,close_gt_sma20,20,878,0.17879336365133303,0.20960158243408916,0.024154016953289864,-0.017431051261787737
PTTGC,close_gt_sma50,1,878,0.05681667794843566,0.05208021970428762,0.0018900899814731668,-0.001126151948513632
PTTGC,close_gt_sma50,3,878,0.09998714234494496,0.07890920160157606,0.005691814235938677,-0.0033443563030168787
PTTGC,close_gt_sma50,5,878,0.1235899179719479,0.10716621326249101,0.009070624687049873,-0.005252505325811923
PTTGC,close_gt_sma50,10,878,0.16138829774118435,0.15189591708606717,0.016138023627247845,-0.009768919931623569
PTTGC,close_gt_sma50,20,878,0.20333355959605523,0.19058311279327336,0.03129011055236678,-0.016909578593470007
PTTGC,sma20_gt_sma50,1,878,0.04282735559409231,0.051012692807807514,0.0014259862056007963,-0.0008414371404705783
PTTGC,sma20_gt_sma50,3,878,0.0757837041914866,0.05103050501590311,0.004323600647346586,-0.0025066573770895035
PTTGC,sma20_gt_sma50,5,878,0.08810286758981824,0.06386295313823583,0.006520595346622856,-0.0036621750877432677
PTTGC,sma20_gt_sma50,10,878,0.10692944864925433,0.08597970003718283,0.010755907032432411,-0.006362465932410688
PTTGC,sma20_gt_sma50,20,878,0.10061034209156734,0.07109316904240166,0.01650086223779598,-0.007283900205505918
PTTGC,volatility_20,1,858,0.04150293288192955,-0.0030392902991499505,,
PTTGC,volatility_20,3,858,0.08610702594685947,0.06649904646861693,,
PTTGC,volatility_20,5,858,0.11057115726908387,0.11037745330611716,,
PTTGC,volatility_20,10,858,0.15072568805980796,0.20690568044286217,,
PTTGC,volatility_20,20,858,0.19906042697475917,0.2893788897727075,,
PTTGC,volume_ratio_20,1,859,-0.035581540621219175,0.006040848435304639,,
PTTGC,volume_ratio_20,3,859,0.017006224469560086,0.05342121307674074,,
PTTGC,volume_ratio_20,5,859,0.015554188109498613,0.05801033834576301,,
PTTGC,volume_ratio_20,10,859,0.02661164186220501,0.061792322427477814,,
PTTGC,volume_ratio_20,20,859,0.021510616548797205,0.07257457488398285,,
RATCH,momentum_20,1,858,-0.032772535869386256,-0.03364039611451983,,
RATCH,momentum_20,3,858,-0.04253209629661846,-0.058131231260294326,,
RATCH,momentum_20,5,858,-0.049877495383237276,-0.07734291055990919,,
RATCH,momentum_20,10,858,-0.035111296580448495,-0.07511088299395813,,
RATCH,momentum_20,20,858,-0.030766630042407154,-0.04298191223612238,,
RATCH,momentum_60,1,818,0.0017583650174693704,0.001027774436573682,,
RATCH,momentum_60,3,818,0.014573218538776635,0.017701558878259756,,
RATCH,momentum_60,5,818,0.029893087735713808,0.03369096449464557,,
RATCH,momentum_60,10,818,0.043178827070932194,0.06011253045183142,,
RATCH,momentum_60,20,818,0.1039472531560275,0.15021268190536455,,
RATCH,momentum_120,1,758,0.00016533167175590815,-0.015299422600402223,,
RATCH,momentum_120,3,758,0.008401520158711585,0.001053249081393342,,
RATCH,momentum_120,5,758,0.016195202870458704,0.016369345724605987,,
RATCH,momentum_120,10,758,0.011868794573645557,0.014811611829537327,,
RATCH,momentum_120,20,758,0.022807952848592654,0.03636814267659692,,
RATCH,close_gt_sma20,1,878,-0.023364003924994898,-0.019969584528203046,-0.0003814838059313927,0.00032694710073092
RATCH,close_gt_sma20,3,878,-0.05483160005314422,-0.04923871354834872,-0.0015425398485340693,0.0011619106134478573
RATCH,close_gt_sma20,5,878,-0.07966911659641945,-0.08149529661730917,-0.002914358162996491,0.002114246986233464
RATCH,close_gt_sma20,10,878,-0.06982163938520974,-0.07221456499635877,-0.00413937666691498,0.0021073881597502148
RATCH,close_gt_sma20,20,878,-0.03759460064490544,-0.04616405281844303,-0.004091750620039002,0.0006650588804163841
RATCH,close_gt_sma50,1,878,0.011935449319568787,0.006688401000824373,0.0002279965539690951,-0.00014129598070263737
RATCH,close_gt_sma50,3,878,0.020198961410139837,0.034217338319194913,0.0005450432777848199,-0.00047157678690170794
RATCH,close_gt_sma50,5,878,0.027930723137090295,0.036728159391982394,0.0009117109783559638,-0.000887247916634237
RATCH,close_gt_sma50,10,878,0.017930557133818567,0.009981200756499638,0.0002499720884414971,-0.0013869967971084814
RATCH,close_gt_sma50,20,878,0.10176139890410167,0.07732563101401761,0.006483538699970848,-0.006655236377279017
RATCH,sma20_gt_sma50,1,878,0.012408051581169342,0.029483909384191733,0.00024084386224523826,-0.00014452055583453777
RATCH,sma20_gt_sma50,3,878,0.03975407032569354,0.04411944292859336,0.0011642488741532122,-0.0008441386085714722
RATCH,sma20_gt_sma50,5,878,0.05414532428798281,0.05307432219152264,0.0019745281811413655,-0.0015260218261975431
RATCH,sma20_gt_sma50,10,878,0.11098163870727448,0.10131173751401065,0.005521036350333052,-0.004649270131782427
RATCH,sma20_gt_sma50,20,878,0.24716433281245018,0.21217641330972645,0.0182302334209099,-0.01380249089745594
RATCH,volatility_20,1,858,0.06604953887342084,0.05674781322706067,,
RATCH,volatility_20,3,858,0.11345321357295882,0.11017680219754512,,
RATCH,volatility_20,5,858,0.13296648686329793,0.1446096607337877,,
RATCH,volatility_20,10,858,0.1598364655392696,0.2027193592729452,,
RATCH,volatility_20,20,858,0.0718650768046678,0.16060175552338032,,
RATCH,volume_ratio_20,1,859,-0.015622511884997069,-0.0019294746383904861,,
RATCH,volume_ratio_20,3,859,-0.04168405482351472,-0.07001160980391505,,
RATCH,volume_ratio_20,5,859,-0.05222152723599366,-0.05467247874688932,,
RATCH,volume_ratio_20,10,859,-0.001479116643705466,-0.029858828390279146,,
RATCH,volume_ratio_20,20,859,0.0756204137105601,0.03043957530932981,,
SCGP,momentum_20,1,858,0.0033866443439260095,-0.014694658044792886,,
SCGP,momentum_20,3,858,0.01787719676740438,0.01543355024358938,,
SCGP,momentum_20,5,858,0.031238422534899637,0.028441040518293995,,
SCGP,momentum_20,10,858,0.05334057646500365,0.07825014329955812,,
SCGP,momentum_20,20,858,0.019855083138977613,0.09063574584403156,,
SCGP,momentum_60,1,818,0.0184660264818253,0.024476292431214252,,
SCGP,momentum_60,3,818,0.027987608917318073,0.051856331706263824,,
SCGP,momentum_60,5,818,0.02615948519763174,0.054768247535741214,,
SCGP,momentum_60,10,818,0.03772344656374941,0.05440134343938893,,
SCGP,momentum_60,20,818,0.0609434047731149,0.08123265709249353,,
SCGP,momentum_120,1,758,0.026236506972607775,0.04763142005680867,,
SCGP,momentum_120,3,758,0.04752572787597562,0.06351467402442983,,
SCGP,momentum_120,5,758,0.05752527173635478,0.06891239900388041,,
SCGP,momentum_120,10,758,0.07003953811288173,0.08126347249403192,,
SCGP,momentum_120,20,758,0.08248232720342437,0.10954835523127267,,
SCGP,close_gt_sma20,1,878,0.058601621255602525,0.03368870260668093,0.0012597541836382076,-0.001693145401569181
SCGP,close_gt_sma20,3,878,0.07808404980171091,0.08086567891329707,0.002526412025124957,-0.004228174036519543
SCGP,close_gt_sma20,5,878,0.09681718754114531,0.10185911736722938,0.004041037402856322,-0.006929817799876131
SCGP,close_gt_sma20,10,878,0.10457901760199767,0.12212700234352708,0.005399196467384366,-0.011585220959901122
SCGP,close_gt_sma20,20,878,0.11854525592563464,0.1480227310921307,0.008083474955747913,-0.019835594445017306
SCGP,close_gt_sma50,1,878,0.05217227956459827,0.025620246905238737,0.0010960114798209788,-0.0015366242834115335
SCGP,close_gt_sma50,3,878,0.09257794713583994,0.0891134655626706,0.0032781019589458965,-0.0047415564897421636
SCGP,close_gt_sma50,5,878,0.11366603607560162,0.11552275502932235,0.005190140664174929,-0.007708105220222321
SCGP,close_gt_sma50,10,878,0.12235514225922742,0.13874138038174522,0.007139338050960782,-0.01276007376671595
SCGP,close_gt_sma50,20,878,0.07885040781068088,0.13212021390423212,0.0029866108132357906,-0.01560994936706585
SCGP,sma20_gt_sma50,1,878,0.03439839956773692,0.02880033918462583,0.0005949138463667386,-0.0011418889315553352
SCGP,sma20_gt_sma50,3,878,0.05065756480745875,0.05183806791401831,0.0012422800234965985,-0.0031486239458718246
SCGP,sma20_gt_sma50,5,878,0.04696896390945308,0.0580250865495588,0.0009371488402725438,-0.0043958589894867
SCGP,sma20_gt_sma50,10,878,0.010841366504781942,0.0345362143830696,-0.003080901245566887,-0.004845164318803684
SCGP,sma20_gt_sma50,20,878,-0.02724550528873425,0.0222682720101219,-0.011137324323085363,-0.004707711123003543
SCGP,volatility_20,1,858,0.051907650175745605,0.03235783528821614,,
SCGP,volatility_20,3,858,0.08606260123217126,0.0948893300092732,,
SCGP,volatility_20,5,858,0.1106653243118257,0.1248400506407043,,
SCGP,volatility_20,10,858,0.18882545849739332,0.21362817757369845,,
SCGP,volatility_20,20,858,0.30263688646392234,0.29655024804636476,,
SCGP,volume_ratio_20,1,859,0.018690635555936023,0.06182007775307065,,
SCGP,volume_ratio_20,3,859,0.03961092318057815,0.07740716152441571,,
SCGP,volume_ratio_20,5,859,0.048369055518534654,0.09378954865343973,,
SCGP,volume_ratio_20,10,859,0.03437646889102711,0.06538620284314804,,
SCGP,volume_ratio_20,20,859,0.004414793860770396,0.04386216805959802,,
THAI,momentum_20,1,8,0.15626713185187127,0.2142857142857143,,
THAI,momentum_20,3,8,0.016103075346837546,0.19047619047619052,,
THAI,momentum_20,5,8,-0.18103073557942637,-0.1666666666666667,,
THAI,momentum_20,10,8,-0.5081360985208767,-0.5868368683374969,,
THAI,momentum_20,20,8,-0.8762158143257579,-0.9221722216732094,,
THAI,momentum_60,1,0,,,,
THAI,momentum_60,3,0,,,,
THAI,momentum_60,5,0,,,,
THAI,momentum_60,10,0,,,,
THAI,momentum_60,20,0,,,,
THAI,momentum_120,1,0,,,,
THAI,momentum_120,3,0,,,,
THAI,momentum_120,5,0,,,,
THAI,momentum_120,10,0,,,,
THAI,momentum_120,20,0,,,,
THAI,close_gt_sma20,1,28,,,,-0.002748711854646491
THAI,close_gt_sma20,3,28,,,,-0.008029427093083978
THAI,close_gt_sma20,5,28,,,,-0.011474521128778241
THAI,close_gt_sma20,10,28,,,,-0.015311902491399644
THAI,close_gt_sma20,20,28,,,,-0.026206537658799888
THAI,close_gt_sma50,1,28,,,,-0.002748711854646491
THAI,close_gt_sma50,3,28,,,,-0.008029427093083978
THAI,close_gt_sma50,5,28,,,,-0.011474521128778241
THAI,close_gt_sma50,10,28,,,,-0.015311902491399644
THAI,close_gt_sma50,20,28,,,,-0.026206537658799888
THAI,sma20_gt_sma50,1,28,,,,-0.002748711854646491
THAI,sma20_gt_sma50,3,28,,,,-0.008029427093083978
THAI,sma20_gt_sma50,5,28,,,,-0.011474521128778241
THAI,sma20_gt_sma50,10,28,,,,-0.015311902491399644
THAI,sma20_gt_sma50,20,28,,,,-0.026206537658799888
THAI,volatility_20,1,8,0.3197833472673933,0.09523809523809526,,
THAI,volatility_20,3,8,0.6049972666305244,0.5476190476190477,,
THAI,volatility_20,5,8,0.7933673192869961,0.7619047619047621,,
