signal_date,execution_date,symbol,side,quantity,order_type,validity,requested_price,executed_price,status,reason,order_value,commission,vat,total_fees,slippage,membership_end_date
2023-11-20 00:00:00,2023-11-21 00:00:00,MTC,SELL,16059,LIMIT,IOC,44.00,44.00,FILLED,,706596.00,1109.3557200,77.654900400,1187.010620400,4014.75,
2023-11-20 00:00:00,2023-11-21 00:00:00,SCGP,SELL,18240,LIMIT,IOC,38.00,38.00,FILLED,,693120.00,1088.1984000,76.173888000,1164.372288000,4560.00,
2023-11-20 00:00:00,2023-11-21 00:00:00,BGRIM,BUY,25548,LIMIT,IOC,27.25,27.25,FILLED,,696183.00,1093.0073100,76.510511700,1169.517821700,6387.00,
2023-11-20 00:00:00,2023-11-21 00:00:00,IVL,BUY,26026,LIMIT,IOC,26.75,26.75,FILLED,,696195.50,1093.0269350,76.511885450,1169.538820450,6506.50,
2023-11-20 00:00:00,2023-11-21 00:00:00,LH,BUY,88126,LIMIT,IOC,7.899999904632568,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2023-11-20 00:00:00,2023-11-21 00:00:00,OSP,BUY,28650,LIMIT,IOC,24.300000762939453,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2023-11-20 00:00:00,2023-11-21 00:00:00,TOP,BUY,13388,LIMIT,IOC,52.00,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2023-11-23 00:00:00,2023-11-24 00:00:00,GLOBAL,SELL,28573,LIMIT,IOC,15.614284896850586,15.614284896850586,FILLED,,446146.962357711793778,700.45073090160751623146,49.0315511631125261362022,749.4822820647200423676622,2857.300000000000000,
2023-11-23 00:00:00,2023-11-24 00:00:00,BGRIM,BUY,3597,LIMIT,IOC,25.75,25.75,FILLED,,92622.75,145.4177175,10.179240225,155.596957725,899.25,
2023-11-23 00:00:00,2023-11-24 00:00:00,IVL,BUY,2839,LIMIT,IOC,26.00,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2023-11-23 00:00:00,2023-11-24 00:00:00,LH,BUY,96217,LIMIT,IOC,7.80,7.80,FILLED,,750492.60,1178.2733820,82.479136740,1260.752518740,4810.85,
2023-11-23 00:00:00,2023-11-24 00:00:00,MTC,BUY,1221,LIMIT,IOC,44.50,44.50,FILLED,,54334.50,85.3051650,5.971361550,91.276526550,305.25,
2023-11-23 00:00:00,2023-11-24 00:00:00,PTTGC,BUY,1527,LIMIT,IOC,38.50,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2023-11-23 00:00:00,2023-11-24 00:00:00,RATCH,BUY,1140,LIMIT,IOC,33.75,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2023-11-23 00:00:00,2023-11-24 00:00:00,SCGP,BUY,1537,LIMIT,IOC,38.25,38.25,FILLED,,58790.25,92.3006925,6.461048475,98.761740975,384.25,
2023-11-23 00:00:00,2023-11-24 00:00:00,TOP,BUY,14432,LIMIT,IOC,52.00,52.00,FILLED,,750464.00,1178.2284800,82.475993600,1260.704473600,3608.00,
2023-11-28 00:00:00,2023-11-29 00:00:00,RATCH,SELL,1129,LIMIT,IOC,34.00,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2023-11-28 00:00:00,2023-11-29 00:00:00,PTTGC,SELL,303,LIMIT,IOC,38.50,38.50,FILLED,,11665.50,18.3148350,1.282038450,19.596873450,75.75,
2023-11-28 00:00:00,2023-11-29 00:00:00,GLOBAL,SELL,4382,LIMIT,IOC,15.79285659790039,15.79285659790039,FILLED,,69204.29761199950898,108.6507472508392290986,7.605552307558746036902,116.256299558397975135502,438.20000000000000,
2023-11-28 00:00:00,2023-11-29 00:00:00,MTC,SELL,1471,LIMIT,IOC,44.25,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2023-11-28 00:00:00,2023-11-29 00:00:00,SCGP,SELL,1727,LIMIT,IOC,38.00,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2023-11-28 00:00:00,2023-11-29 00:00:00,BGRIM,SELL,2650,LIMIT,IOC,25.50,25.50,FILLED,,67575.00,106.0927500,7.426492500,113.519242500,662.50,
2023-11-28 00:00:00,2023-11-29 00:00:00,LH,SELL,7328,LIMIT,IOC,7.649999809265137,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2023-11-28 00:00:00,2023-11-29 00:00:00,TOP,SELL,1248,LIMIT,IOC,51.75,51.75,FILLED,,64584.00,101.3968800,7.097781600,108.494661600,312.00,
2023-11-28 00:00:00,2023-11-29 00:00:00,HMPRO,BUY,56933,LIMIT,IOC,12.10,,NON_FILL,INSUFFICIENT_CASH,0,0,0,0,0,
2023-11-28 00:00:00,2023-11-29 00:00:00,IVL,BUY,989,LIMIT,IOC,25.50,25.50,FILLED,,25219.50,39.5946150,2.771623050,42.366238050,247.25,
2023-12-01 00:00:00,2023-12-04 00:00:00,RATCH,SELL,21096,LIMIT,IOC,31.00,31.00,FILLED,,653976.00,1026.7423200,71.871962400,1098.614282400,5274.00,
2023-12-01 00:00:00,2023-12-04 00:00:00,GLOBAL,SELL,43074,LIMIT,IOC,14.989284896850586,14.989284896850586,FILLED,,645648.457646942141364,1013.66807850569916194148,70.9567654953989413359036,1084.6248440010981032773836,4307.400000000000000,
2023-12-01 00:00:00,2023-12-04 00:00:00,IVL,SELL,27015,LIMIT,IOC,25.00,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2023-12-01 00:00:00,2023-12-04 00:00:00,BGRIM,BUY,16707,LIMIT,IOC,26.00,26.00,FILLED,,434382.00,681.9797400,47.738581800,729.718321800,4176.75,
2023-12-01 00:00:00,2023-12-04 00:00:00,LH,BUY,50615,LIMIT,IOC,7.649999904632568,7.649999904632568,FILLED,,387204.745172977429320,607.91144992157456403240,42.5538014945102194822680,650.4652514160847835146680,2530.750000000000000,
2023-12-01 00:00:00,2023-12-04 00:00:00,MTC,BUY,8376,LIMIT,IOC,44.50,44.50,FILLED,,372732.00,585.1892400,40.963246800,626.152486800,2094.00,
2023-12-01 00:00:00,2023-12-04 00:00:00,PTTGC,BUY,11324,LIMIT,IOC,38.75,38.75,FILLED,,438805.00,688.9238500,48.224669500,737.148519500,2831.00,
2023-12-01 00:00:00,2023-12-04 00:00:00,SCGP,BUY,8817,LIMIT,IOC,39.50,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2023-12-01 00:00:00,2023-12-04 00:00:00,TOP,BUY,8627,LIMIT,IOC,51.50,,NON_FILL,INSUFFICIENT_CASH,0,0,0,0,0,
2023-12-07 00:00:00,2023-12-08 00:00:00,PTTGC,SELL,4395,LIMIT,IOC,38.75,38.75,FILLED,,170306.25,267.3808125,18.716656875,286.097469375,1098.75,
2023-12-07 00:00:00,2023-12-08 00:00:00,MTC,SELL,3428,LIMIT,IOC,43.75,43.75,FILLED,,149975.00,235.4607500,16.482252500,251.943002500,857.00,
2023-12-07 00:00:00,2023-12-08 00:00:00,BGRIM,SELL,7452,LIMIT,IOC,26.50,26.50,FILLED,,197478.00,310.0404600,21.702832200,331.743292200,1863.00,
2023-12-07 00:00:00,2023-12-08 00:00:00,LH,SELL,146832,LIMIT,IOC,7.549999904632568,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2023-12-07 00:00:00,2023-12-08 00:00:00,HMPRO,BUY,79119,LIMIT,IOC,12.200000381469728,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2023-12-07 00:00:00,2023-12-08 00:00:00,IVL,BUY,10470,LIMIT,IOC,25.75,25.75,FILLED,,269602.50,423.2759250,29.629314750,452.905239750,2617.50,
2023-12-07 00:00:00,2023-12-08 00:00:00,SCGP,BUY,4972,LIMIT,IOC,39.25,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2023-12-07 00:00:00,2023-12-08 00:00:00,TOP,BUY,5930,LIMIT,IOC,50.50,50.50,FILLED,,299465.00,470.1600500,32.911203500,503.071253500,1482.50,
2023-12-13 00:00:00,2023-12-14 00:00:00,PTTGC,SELL,24592,LIMIT,IOC,37.50,37.50,FILLED,,922200.00,1447.8540000,101.349780000,1549.203780000,6148.00,
2023-12-13 00:00:00,2023-12-14 00:00:00,MTC,SELL,21813,LIMIT,IOC,43.75,43.75,FILLED,,954318.75,1498.2804375,104.879630625,1603.160068125,5453.25,
2023-12-13 00:00:00,2023-12-14 00:00:00,SCGP,SELL,19620,LIMIT,IOC,36.50,36.50,FILLED,,716130.00,1124.3241000,78.702687000,1203.026787000,4905.00,
2023-12-13 00:00:00,2023-12-14 00:00:00,BGRIM,SELL,35750,LIMIT,IOC,25.75,25.75,FILLED,,920562.50,1445.2831250,101.169818750,1546.452943750,8937.50,
2023-12-13 00:00:00,2023-12-14 00:00:00,IVL,SELL,37485,LIMIT,IOC,24.40,24.40,FILLED,,914634.00,1435.9753800,100.518276600,1536.493656600,3748.50,
2023-12-13 00:00:00,2023-12-14 00:00:00,LH,SELL,146832,LIMIT,IOC,7.549999904632568,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2023-12-13 00:00:00,2023-12-14 00:00:00,TOP,SELL,19114,LIMIT,IOC,51.25,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2023-12-18 00:00:00,2023-12-19 00:00:00,LH,SELL,24725,LIMIT,IOC,7.70,7.70,FILLED,,190382.50,298.9005250,20.923036750,319.823561750,1236.25,
2023-12-18 00:00:00,2023-12-19 00:00:00,TOP,SELL,1228,LIMIT,IOC,52.75,52.75,FILLED,,64777.00,101.6998900,7.118992300,108.818882300,307.00,
2023-12-18 00:00:00,2023-12-19 00:00:00,BGRIM,BUY,34322,LIMIT,IOC,27.75,27.75,FILLED,,952435.50,1495.3237350,104.672661450,1599.996396450,8580.50,
2023-12-18 00:00:00,2023-12-19 00:00:00,CENTEL,BUY,21895,LIMIT,IOC,43.50,43.50,FILLED,,952432.50,1495.3190250,104.672331750,1599.991356750,5473.75,
2023-12-18 00:00:00,2023-12-19 00:00:00,IVL,BUY,35941,LIMIT,IOC,26.50,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2023-12-18 00:00:00,2023-12-19 00:00:00,MTC,BUY,21165,LIMIT,IOC,45.00,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2023-12-18 00:00:00,2023-12-19 00:00:00,PTTGC,BUY,24112,LIMIT,IOC,39.50,39.50,FILLED,,952424.00,1495.3056800,104.671397600,1599.977077600,6028.00,
2023-12-21 00:00:00,2023-12-22 00:00:00,CENTEL,SELL,21895,LIMIT,IOC,43.50,43.50,FILLED,,952432.50,1495.3190250,104.672331750,1599.991356750,5473.75,
2023-12-21 00:00:00,2023-12-22 00:00:00,PTTGC,SELL,24112,LIMIT,IOC,37.25,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2023-12-21 00:00:00,2023-12-22 00:00:00,BGRIM,BUY,12721,LIMIT,IOC,28.25,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2023-12-21 00:00:00,2023-12-22 00:00:00,IVL,BUY,48326,LIMIT,IOC,27.50,27.50,FILLED,,1328965.00,2086.4750500,146.053253500,2232.528303500,12081.50,
2023-12-21 00:00:00,2023-12-22 00:00:00,LH,BUY,46118,LIMIT,IOC,7.899999904632568,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2023-12-21 00:00:00,2023-12-22 00:00:00,MTC,BUY,29208,LIMIT,IOC,45.50,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2023-12-21 00:00:00,2023-12-22 00:00:00,TOP,BUY,6611,LIMIT,IOC,54.25,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2023-12-26 00:00:00,2023-12-27 00:00:00,LH,SELL,19069,LIMIT,IOC,7.95,7.95,FILLED,,151598.55,238.0097235,16.660680645,254.670404145,953.45,
2023-12-26 00:00:00,2023-12-27 00:00:00,TOP,SELL,2526,LIMIT,IOC,53.50,53.50,FILLED,,135141.00,212.1713700,14.851995900,227.023365900,631.50,
2023-12-26 00:00:00,2023-12-27 00:00:00,BGRIM,SELL,4699,LIMIT,IOC,27.50,27.50,FILLED,,129222.50,202.8793250,14.201552750,217.080877750,1174.75,
2023-12-26 00:00:00,2023-12-27 00:00:00,PTTGC,SELL,24112,LIMIT,IOC,38.25,38.25,FILLED,,922284.00,1447.9858800,101.359011600,1549.344891600,6028.00,
2023-12-26 00:00:00,2023-12-27 00:00:00,IVL,SELL,17888,LIMIT,IOC,26.75,26.75,FILLED,,478504.00,751.2512800,52.587589600,803.838869600,4472.00,
2023-12-26 00:00:00,2023-12-27 00:00:00,BDMS,BUY,29890,LIMIT,IOC,27.75,27.75,FILLED,,829447.50,1302.2325750,91.156280250,1393.388855250,7472.50,
2023-12-26 00:00:00,2023-12-27 00:00:00,CENTEL,BUY,18851,LIMIT,IOC,44.00,44.00,FILLED,,829444.00,1302.2270800,91.155895600,1393.382975600,4712.75,
2023-12-26 00:00:00,2023-12-27 00:00:00,COM7,BUY,34705,LIMIT,IOC,23.899999237060547,23.899999237060547,FILLED,,829449.473522186283635,1302.23567342983246530695,91.1564971400882725714865,1393.3921705699207378784365,3470.500000000000000,
2023-12-26 00:00:00,2023-12-27 00:00:00,MTC,BUY,18229,LIMIT,IOC,45.50,45.50,FILLED,,829419.50,1302.1886150,91.153203050,1393.341818050,4557.25,
2024-01-03 00:00:00,2024-01-04 00:00:00,LH,SELL,11018,LIMIT,IOC,8.099999618530273,8.099999618530273,FILLED,,89245.795796966547914,140.11589940123748022498,9.8081129580866236157486,149.9240123593241038407286,550.900000000000000,
2024-01-03 00:00:00,2024-01-04 00:00:00,TOP,SELL,1190,LIMIT,IOC,52.75,52.75,FILLED,,62772.50,98.5528250,6.898697750,105.451522750,297.50,
2024-01-03 00:00:00,2024-01-04 00:00:00,BGRIM,SELL,2675,LIMIT,IOC,27.50,27.50,FILLED,,73562.50,115.4931250,8.084518750,123.577643750,668.75,
2024-01-03 00:00:00,2024-01-04 00:00:00,IVL,SELL,3490,LIMIT,IOC,27.50,27.50,FILLED,,95975.00,150.6807500,10.547652500,161.228402500,872.50,
2024-01-03 00:00:00,2024-01-04 00:00:00,BDMS,SELL,2699,LIMIT,IOC,27.25,27.25,FILLED,,73547.75,115.4699675,8.082897725,123.552865225,674.75,
2024-01-03 00:00:00,2024-01-04 00:00:00,CENTEL,SELL,2176,LIMIT,IOC,44.75,44.75,FILLED,,97376.00,152.8803200,10.701622400,163.581942400,544.00,
2024-01-03 00:00:00,2024-01-04 00:00:00,COM7,SELL,5402,LIMIT,IOC,25.25,25.25,FILLED,,136400.50,214.1487850,14.990414950,229.139199950,1350.50,
2024-01-03 00:00:00,2024-01-04 00:00:00,MTC,SELL,1736,LIMIT,IOC,45.25,45.25,FILLED,,78554.00,123.3297800,8.633084600,131.962864600,434.00,
2024-01-03 00:00:00,2024-01-04 00:00:00,HMPRO,BUY,62361,LIMIT,IOC,12.10,,NON_FILL,INSUFFICIENT_CASH,0,0,0,0,0,
2024-01-08 00:00:00,2024-01-09 00:00:00,LH,SELL,10993,LIMIT,IOC,8.000000190734863,8.000000190734863,FILLED,,87944.002096748348959,138.07208329189490786563,9.6650458304326435505941,147.7371291223275514162241,549.650000000000000,
2024-01-08 00:00:00,2024-01-09 00:00:00,TOP,SELL,14170,LIMIT,IOC,52.25,52.25,FILLED,,740382.50,1162.4005250,81.368036750,1243.768561750,3542.50,
2024-01-08 00:00:00,2024-01-09 00:00:00,BGRIM,SELL,26948,LIMIT,IOC,26.50,26.50,FILLED,,714122.00,1121.1715400,78.482007800,1199.653547800,6737.00,
2024-01-08 00:00:00,2024-01-09 00:00:00,IVL,SELL,2640,LIMIT,IOC,26.50,26.50,FILLED,,69960.00,109.8372000,7.688604000,117.525804000,660.00,
2024-01-08 00:00:00,2024-01-09 00:00:00,BDMS,SELL,3751,LIMIT,IOC,27.50,27.50,FILLED,,103152.50,161.9494250,11.336459750,173.285884750,937.75,
2024-01-08 00:00:00,2024-01-09 00:00:00,CENTEL,SELL,2408,LIMIT,IOC,45.50,45.50,FILLED,,109564.00,172.0154800,12.041083600,184.056563600,602.00,
2024-01-08 00:00:00,2024-01-09 00:00:00,COM7,SELL,3815,LIMIT,IOC,25.25,25.25,FILLED,,96328.75,151.2361375,10.586529625,161.822667125,953.75,
2024-01-08 00:00:00,2024-01-09 00:00:00,MTC,SELL,2069,LIMIT,IOC,45.00,45.00,FILLED,,93105.00,146.1748500,10.232239500,156.407089500,517.25,
2024-01-08 00:00:00,2024-01-09 00:00:00,HMPRO,BUY,53359,LIMIT,IOC,12.299999809265137,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2024-01-08 00:00:00,2024-01-09 00:00:00,KTB,BUY,34726,LIMIT,IOC,18.899999237060547,18.899999237060547,FILLED,,656321.373506164555122,1030.42455640467835154154,72.1297189483274846079078,1102.5542753530058361494478,3472.600000000000000,
2024-01-08 00:00:00,2024-01-09 00:00:00,OSP,BUY,28786,LIMIT,IOC,22.800000762939453,22.800000762939453,FILLED,,656320.821961975094058,1030.42369048030089767106,72.1296583336210628369742,1102.5533488139219605080342,2878.600000000000000,
2024-01-08 00:00:00,2024-01-09 00:00:00,RATCH,BUY,20510,LIMIT,IOC,32.00,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2024-01-11 00:00:00,2024-01-12 00:00:00,IVL,SELL,24308,LIMIT,IOC,25.75,25.75,FILLED,,625931.00,982.7116700,68.789816900,1051.501486900,6077.00,
2024-01-11 00:00:00,2024-01-12 00:00:00,CENTEL,SELL,14267,LIMIT,IOC,42.75,42.75,FILLED,,609914.25,957.5653725,67.029576075,1024.594948575,3566.75,
2024-01-11 00:00:00,2024-01-12 00:00:00,COM7,SELL,25488,LIMIT,IOC,23.000000381469727,23.000000381469727,FILLED,,586224.009722900401776,920.37169526495363078832,64.4260186685467541551824,984.7977139335003849435024,2548.800000000000000,
2024-01-11 00:00:00,2024-01-12 00:00:00,KTB,SELL,34726,LIMIT,IOC,18.199999237060547,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2024-01-11 00:00:00,2024-01-12 00:00:00,BDMS,BUY,23021,LIMIT,IOC,28.00,28.00,FILLED,,644588.00,1012.0031600,70.840221200,1082.843381200,5755.25,
2024-01-11 00:00:00,2024-01-12 00:00:00,LH,BUY,81589,LIMIT,IOC,7.999999809265137,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2024-01-11 00:00:00,2024-01-12 00:00:00,MTC,BUY,13704,LIMIT,IOC,46.25,46.25,FILLED,,633810.00,995.0817000,69.655719000,1064.737419000,3426.00,
2024-01-11 00:00:00,2024-01-12 00:00:00,OSP,BUY,30889,LIMIT,IOC,21.800000762939453,21.800000762939453,FILLED,,673380.223566436763717,1057.20695099930571903569,74.0044865699514003324983,1131.2114375692571193681883,3088.900000000000000,
2024-01-11 00:00:00,2024-01-12 00:00:00,RATCH,BUY,41299,LIMIT,IOC,31.50,,NON_FILL,INSUFFICIENT_CASH,0,0,0,0,0,
2024-01-16 00:00:00,2024-01-17 00:00:00,LH,SELL,81027,LIMIT,IOC,7.850000095367432,7.850000095367432,FILLED,,636061.957727336912664,998.61727363191895288248,69.9032091542343267017736,1068.5204827861532795842536,4051.350000000000000,
2024-01-16 00:00:00,2024-01-17 00:00:00,MTC,SELL,28128,LIMIT,IOC,42.75,42.75,FILLED,,1202472.00,1887.8810400,132.151672800,2020.032712800,7032.00,
2024-01-16 00:00:00,2024-01-17 00:00:00,KTB,SELL,34726,LIMIT,IOC,18.199999237060547,18.199999237060547,FILLED,,632013.173506164555122,992.26068240467835154154,69.4582477683274846079078,1061.7189301730058361494478,3472.600000000000000,
2024-01-16 00:00:00,2024-01-17 00:00:00,BDMS,BUY,66063,LIMIT,IOC,28.00,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2024-01-16 00:00:00,2024-01-17 00:00:00,OSP,BUY,84192,LIMIT,IOC,21.899999237060547,21.899999237060547,FILLED,,1843804.735766601573024,2894.77343515356446964768,202.6341404607495128753376,3097.4075756143139825230176,8419.200000000000000,
2024-01-19 00:00:00,2024-01-22 00:00:00,BDMS,SELL,46461,LIMIT,IOC,27.00,27.00,FILLED,,1254447.00,1969.4817900,137.863725300,2107.345515300,11615.25,
2024-01-19 00:00:00,2024-01-22 00:00:00,OSP,SELL,143867,LIMIT,IOC,21.600000762939453,21.600000762939453,FILLED,,3107527.309761810284751,4878.81787632604214705907,341.5172513428229502941349,5220.3351276688650973532049,14386.700000000000000,
2024-01-24 00:00:00,2024-01-25 00:00:00,BDMS,BUY,223665,LIMIT,IOC,28.00,28.00,FILLED,,6262620.00,9832.3134000,688.261938000,10520.575338000,55916.25,
2024-01-29 00:00:00,2024-01-30 00:00:00,BDMS,SELL,223665,LIMIT,IOC,26.75,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2024-01-29 00:00:00,2024-01-30 00:00:00,TOP,BUY,111135,LIMIT,IOC,54.75,,NON_FILL,INSUFFICIENT_CASH,0,0,0,0,0,
2024-02-01 00:00:00,2024-02-02 00:00:00,BDMS,SELL,223665,LIMIT,IOC,27.75,27.75,FILLED,,6206703.75,9744.5248875,682.116742125,10426.641629625,55916.25,
2024-02-01 00:00:00,2024-02-02 00:00:00,TOP,BUY,113160,LIMIT,IOC,55.25,,NON_FILL,INSUFFICIENT_CASH,0,0,0,0,0,
2024-02-06 00:00:00,2024-02-07 00:00:00,BDMS,BUY,71102,LIMIT,IOC,29.00,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2024-02-06 00:00:00,2024-02-07 00:00:00,BGRIM,BUY,70494,LIMIT,IOC,29.25,29.25,FILLED,,2061949.50,3237.2607150,226.608250050,3463.868965050,17623.50,
2024-02-06 00:00:00,2024-02-07 00:00:00,TOP,BUY,36985,LIMIT,IOC,55.75,55.75,FILLED,,2061913.75,3237.2045875,226.604321125,3463.808908625,9246.25,
2024-02-09 00:00:00,2024-02-12 00:00:00,BGRIM,BUY,34671,LIMIT,IOC,29.25,29.25,FILLED,,1014126.75,1592.1789975,111.452529825,1703.631527325,8667.75,
2024-02-09 00:00:00,2024-02-12 00:00:00,TOP,BUY,17458,LIMIT,IOC,56.50,56.50,FILLED,,986377.00,1548.6118900,108.402832300,1657.014722300,4364.50,
2024-02-14 00:00:00,2024-02-15 00:00:00,BGRIM,SELL,74469,LIMIT,IOC,28.50,28.50,FILLED,,2122366.50,3332.1154050,233.248078350,3565.363483350,18617.25,
2024-02-14 00:00:00,2024-02-15 00:00:00,TOP,SELL,38826,LIMIT,IOC,56.50,56.50,FILLED,,2193669.00,3444.0603300,241.084223100,3685.144553100,9706.50,
2024-02-14 00:00:00,2024-02-15 00:00:00,BDMS,BUY,31511,LIMIT,IOC,28.25,28.25,FILLED,,890185.75,1397.5916275,97.831413925,1495.423041425,7877.75,
2024-02-14 00:00:00,2024-02-15 00:00:00,COM7,BUY,39741,LIMIT,IOC,22.399999237060547,22.399999237060547,FILLED,,890198.369680023198327,1397.61144039763642137339,97.8328008278345494961373,1495.4442412254709708695273,3974.100000000000000,
2024-02-14 00:00:00,2024-02-15 00:00:00,GLOBAL,BUY,60382,LIMIT,IOC,14.74285659790039,14.74285659790039,FILLED,,890203.16709442134898,1397.6189723382415178986,97.833328063676906252902,1495.452300401918424151502,6038.20000000000000,
2024-02-14 00:00:00,2024-02-15 00:00:00,MTC,BUY,20231,LIMIT,IOC,44.00,44.00,FILLED,,890164.00,1397.5574800,97.829023600,1495.386503600,5057.75,
2024-02-14 00:00:00,2024-02-15 00:00:00,PTTGC,BUY,23898,LIMIT,IOC,37.25,,NON_FILL,INSUFFICIENT_CASH,0,0,0,0,0,
2024-02-19 00:00:00,2024-02-20 00:00:00,BGRIM,SELL,4739,LIMIT,IOC,28.75,28.75,FILLED,,136246.25,213.9066125,14.973462875,228.880075375,1184.75,
2024-02-19 00:00:00,2024-02-20 00:00:00,TOP,SELL,2749,LIMIT,IOC,58.50,58.50,FILLED,,160816.50,252.4819050,17.673733350,270.155638350,687.25,
2024-02-19 00:00:00,2024-02-20 00:00:00,BDMS,SELL,4635,LIMIT,IOC,27.75,27.75,FILLED,,128621.25,201.9353625,14.135475375,216.070837875,1158.75,
2024-02-19 00:00:00,2024-02-20 00:00:00,COM7,SELL,5386,LIMIT,IOC,21.90,21.90,FILLED,,117953.40,185.1868380,12.963078660,198.149916660,538.60,
2024-02-19 00:00:00,2024-02-20 00:00:00,GLOBAL,SELL,8569,LIMIT,IOC,14.453570747375488,14.453570747375488,FILLED,,123852.647734260556672,194.44865694278907397504,13.6114059859952351782528,208.0600629287843091532928,856.900000000000000,
2024-02-19 00:00:00,2024-02-20 00:00:00,MTC,SELL,3073,LIMIT,IOC,43.75,43.75,FILLED,,134443.75,211.0766875,14.775368125,225.852055625,768.25,
2024-02-19 00:00:00,2024-02-20 00:00:00,HMPRO,BUY,69023,LIMIT,IOC,10.999999618530272,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2024-02-19 00:00:00,2024-02-20 00:00:00,PTTGC,BUY,20112,LIMIT,IOC,37.75,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2024-02-22 00:00:00,2024-02-23 00:00:00,BGRIM,SELL,25957,LIMIT,IOC,27.25,27.25,FILLED,,707328.25,1110.5053525,77.735374675,1188.240727175,6489.25,
2024-02-22 00:00:00,2024-02-23 00:00:00,TOP,SELL,2470,LIMIT,IOC,58.25,58.25,FILLED,,143877.50,225.8876750,15.812137250,241.699812250,617.50,
2024-02-22 00:00:00,2024-02-23 00:00:00,BDMS,SELL,6681,LIMIT,IOC,29.75,29.75,FILLED,,198759.75,312.0528075,21.843696525,333.896504025,1670.25,
2024-02-22 00:00:00,2024-02-23 00:00:00,COM7,SELL,5403,LIMIT,IOC,20.90,20.90,FILLED,,112922.70,177.2886390,12.410204730,189.698843730,540.30,
2024-02-22 00:00:00,2024-02-23 00:00:00,GLOBAL,SELL,11717,LIMIT,IOC,15.035713577270508,15.035713577270508,FILLED,,176173.455984878542236,276.59232589625931131052,19.3614628127381517917364,295.9537887089974631022564,1171.700000000000000,
2024-02-22 00:00:00,2024-02-23 00:00:00,MTC,SELL,3950,LIMIT,IOC,45.75,45.75,FILLED,,180712.50,283.7186250,19.860303750,303.578928750,987.50,
2024-02-22 00:00:00,2024-02-23 00:00:00,CENTEL,BUY,14124,LIMIT,IOC,43.25,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2024-02-22 00:00:00,2024-02-23 00:00:00,HMPRO,BUY,55036,LIMIT,IOC,11.10,11.10,FILLED,,610899.60,959.1123720,67.137866040,1026.250238040,5503.60,
2024-02-22 00:00:00,2024-02-23 00:00:00,IVL,BUY,24633,LIMIT,IOC,24.800000762939453,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2024-02-22 00:00:00,2024-02-23 00:00:00,KTB,BUY,36363,LIMIT,IOC,16.800000762939453,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2024-02-22 00:00:00,2024-02-23 00:00:00,PTTGC,BUY,15971,LIMIT,IOC,38.25,38.25,FILLED,,610890.75,959.0984775,67.136893425,1026.235370925,3992.75,
