signal_date,execution_date,symbol,side,quantity,order_type,validity,requested_price,executed_price,status,reason,order_value,commission,vat,total_fees,slippage,membership_end_date
2023-04-07 00:00:00,2023-04-10 00:00:00,BGRIM,SELL,33272,LIMIT,IOC,39.00,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2023-04-07 00:00:00,2023-04-10 00:00:00,CENTEL,SELL,23408,LIMIT,IOC,55.00,55.00,FILLED,,1287440.00,2021.2808000,141.489656000,2162.770456000,5852.00,
2023-04-07 00:00:00,2023-04-10 00:00:00,BDMS,BUY,32899,LIMIT,IOC,30.25,30.25,FILLED,,995194.75,1562.4557575,109.371903025,1671.827660525,8224.75,
2023-04-07 00:00:00,2023-04-10 00:00:00,HMPRO,BUY,160957,LIMIT,IOC,14.400000190734863,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2023-04-07 00:00:00,2023-04-10 00:00:00,LH,BUY,235309,LIMIT,IOC,9.850000190734863,9.850000190734863,FILLED,,2317793.694881629877667,3638.93610096415890793719,254.7255270674911235556033,3893.6616280316500314927933,11765.450000000000000,
2023-04-07 00:00:00,2023-04-10 00:00:00,MTC,BUY,29884,LIMIT,IOC,34.25,34.25,FILLED,,1023527.00,1606.9373900,112.485617300,1719.423007300,7471.00,
2023-04-12 00:00:00,2023-04-17 00:00:00,BDMS,SELL,32085,LIMIT,IOC,29.75,29.75,FILLED,,954528.75,1498.6101375,104.902709625,1603.512847125,8021.25,
2023-04-12 00:00:00,2023-04-17 00:00:00,MTC,SELL,31013,LIMIT,IOC,36.25,36.25,FILLED,,1124221.25,1765.0273625,123.551915375,1888.579277875,7753.25,
2023-04-12 00:00:00,2023-04-17 00:00:00,LH,SELL,99908,LIMIT,IOC,9.849999618530272,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2023-04-12 00:00:00,2023-04-17 00:00:00,BGRIM,BUY,199,LIMIT,IOC,40.25,40.25,FILLED,,8009.75,12.5753075,0.880271525,13.455579025,49.75,
2023-04-12 00:00:00,2023-04-17 00:00:00,KTB,BUY,77875,LIMIT,IOC,17.300000762939453,17.300000762939453,FILLED,,1347237.559413909902375,2115.16296827983854672875,148.0614077795886982710125,2263.2243760594272449997625,7787.500000000000000,
2023-04-12 00:00:00,2023-04-17 00:00:00,RATCH,BUY,34107,LIMIT,IOC,39.50,39.50,FILLED,,1347226.50,2115.1456050,148.060192350,2263.205797350,8526.75,
2023-04-12 00:00:00,2023-04-17 00:00:00,TOP,BUY,25419,LIMIT,IOC,53.00,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2023-04-19 00:00:00,2023-04-20 00:00:00,BGRIM,SELL,33471,LIMIT,IOC,39.00,39.00,FILLED,,1305369.00,2049.4293300,143.460053100,2192.889383100,8367.75,
2023-04-19 00:00:00,2023-04-20 00:00:00,BDMS,SELL,44536,LIMIT,IOC,29.50,29.50,FILLED,,1313812.00,2062.6848400,144.387938800,2207.072778800,11134.00,
2023-04-19 00:00:00,2023-04-20 00:00:00,KTB,SELL,77875,LIMIT,IOC,17.299999618530273,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2023-04-19 00:00:00,2023-04-20 00:00:00,LH,BUY,77652,LIMIT,IOC,9.80,9.80,FILLED,,760989.60,1194.7536720,83.632757040,1278.386429040,3882.60,
2023-04-19 00:00:00,2023-04-20 00:00:00,MTC,BUY,46233,LIMIT,IOC,37.00,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2023-04-19 00:00:00,2023-04-20 00:00:00,RATCH,BUY,45042,LIMIT,IOC,38.75,38.75,FILLED,,1745377.50,2740.2426750,191.816987250,2932.059662250,11260.50,
2023-04-24 00:00:00,2023-04-25 00:00:00,LH,SELL,3440,LIMIT,IOC,9.70,9.70,FILLED,,33368.00,52.3877600,3.667143200,56.054903200,172.00,
2023-04-24 00:00:00,2023-04-25 00:00:00,RATCH,SELL,79149,LIMIT,IOC,38.00,38.00,FILLED,,3007662.00,4722.0293400,330.542053800,5052.571393800,19787.25,
2023-04-24 00:00:00,2023-04-25 00:00:00,KTB,BUY,90642,LIMIT,IOC,17.999999618530273,17.999999618530273,FILLED,,1631555.965422821005266,2561.54286571382897826762,179.3080005999680284787334,2740.8508663137970067463534,9064.200000000000000,
2023-04-24 00:00:00,2023-04-25 00:00:00,MTC,BUY,48188,LIMIT,IOC,35.75,35.75,FILLED,,1722721.00,2704.6719700,189.327037900,2893.999007900,12047.00,
2023-04-27 00:00:00,2023-04-28 00:00:00,MTC,SELL,84847,LIMIT,IOC,33.75,33.75,FILLED,,2863586.25,4495.8304125,314.708128875,4810.538541375,21211.75,
2023-04-27 00:00:00,2023-04-28 00:00:00,LH,SELL,309521,LIMIT,IOC,9.750000190734863,9.750000190734863,FILLED,,3017829.809036445530623,4737.99280018721948307811,331.6594960131053638154677,5069.6522962003248468935777,15476.050000000000000,
2023-04-27 00:00:00,2023-04-28 00:00:00,KTB,BUY,330785,LIMIT,IOC,18.10,,NON_FILL,INSUFFICIENT_CASH,0,0,0,0,0,
2023-05-03 00:00:00,2023-05-08 00:00:00,KTB,BUY,75886,LIMIT,IOC,18.60,18.60,FILLED,,1411479.60,2216.0229720,155.121608040,2371.144580040,7588.60,
2023-05-03 00:00:00,2023-05-08 00:00:00,MTC,BUY,125404,LIMIT,IOC,36.25,36.25,FILLED,,4545895.00,7137.0551500,499.593860500,7636.649010500,31351.00,
2023-05-10 00:00:00,2023-05-11 00:00:00,KTB,SELL,159957,LIMIT,IOC,18.500000381469727,18.500000381469727,FILLED,,2959204.561018753121739,4645.95116079944240113023,325.2165812559609680791161,4971.1677420554033692093461,15995.700000000000000,
2023-05-10 00:00:00,2023-05-11 00:00:00,MTC,SELL,85677,LIMIT,IOC,39.25,39.25,FILLED,,3362822.25,5279.6309325,369.574165275,5649.205097775,21419.25,
2023-05-10 00:00:00,2023-05-11 00:00:00,BGRIM,BUY,39233,LIMIT,IOC,40.25,40.25,FILLED,,1579128.25,2479.2313525,173.546194675,2652.777547175,9808.25,
2023-05-10 00:00:00,2023-05-11 00:00:00,HMPRO,BUY,107425,LIMIT,IOC,14.700000381469728,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2023-05-10 00:00:00,2023-05-11 00:00:00,IVL,BUY,44483,LIMIT,IOC,35.50,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2023-05-10 00:00:00,2023-05-11 00:00:00,RATCH,BUY,40491,LIMIT,IOC,39.00,39.00,FILLED,,1579149.00,2479.2639300,173.548475100,2652.812405100,10122.75,
2023-05-15 00:00:00,2023-05-16 00:00:00,KTB,SELL,2404,LIMIT,IOC,18.600000762939453,18.600000762939453,FILLED,,44714.401834106445012,70.20161087954711866884,4.9141127615682983068188,75.1157236411154169756588,240.400000000000000,
2023-05-15 00:00:00,2023-05-16 00:00:00,BGRIM,SELL,39233,LIMIT,IOC,36.75,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2023-05-15 00:00:00,2023-05-16 00:00:00,RATCH,SELL,40491,LIMIT,IOC,37.00,37.00,FILLED,,1498167.00,2352.1221900,164.648553300,2516.770743300,10122.75,
2023-05-15 00:00:00,2023-05-16 00:00:00,COM7,BUY,55581,LIMIT,IOC,27.75,27.75,FILLED,,1542372.75,2421.5252175,169.506765225,2591.031982725,13895.25,
2023-05-15 00:00:00,2023-05-16 00:00:00,GLOBAL,BUY,92319,LIMIT,IOC,16.707141494750977,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2023-05-15 00:00:00,2023-05-16 00:00:00,HMPRO,BUY,105643,LIMIT,IOC,14.60,14.60,FILLED,,1542387.80,2421.5488460,169.508419220,2591.057265220,10564.30,
2023-05-15 00:00:00,2023-05-16 00:00:00,MTC,BUY,76,LIMIT,IOC,38.75,38.75,FILLED,,2945.00,4.6236500,0.323655500,4.947305500,19.00,
2023-05-15 00:00:00,2023-05-16 00:00:00,OSP,BUY,50159,LIMIT,IOC,30.75,30.75,FILLED,,1542389.25,2421.5511225,169.508578575,2591.059701075,12539.75,
2023-05-18 00:00:00,2023-05-19 00:00:00,BGRIM,SELL,39233,LIMIT,IOC,37.50,37.50,FILLED,,1471237.50,2309.8428750,161.689001250,2471.531876250,9808.25,
2023-05-18 00:00:00,2023-05-19 00:00:00,COM7,SELL,55581,LIMIT,IOC,27.50,27.50,FILLED,,1528477.50,2399.7096750,167.979677250,2567.689352250,13895.25,
2023-05-18 00:00:00,2023-05-19 00:00:00,HMPRO,SELL,105643,LIMIT,IOC,14.000000381469728,14.000000381469728,FILLED,,1479002.040299606475104,2322.03320327038216591328,162.5423242289267516139296,2484.5755274993089175272096,10564.300000000000000,
2023-05-18 00:00:00,2023-05-19 00:00:00,GLOBAL,BUY,135137,LIMIT,IOC,16.88571319580078,16.88571319580078,FILLED,,2281884.62414093000686,3582.5588599012601107702,250.779120193088207753914,3833.337980094348318524114,13513.70000000000000,
2023-05-18 00:00:00,2023-05-19 00:00:00,KTB,BUY,39335,LIMIT,IOC,18.800000762939453,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2023-05-18 00:00:00,2023-05-19 00:00:00,MTC,BUY,18707,LIMIT,IOC,39.00,39.00,FILLED,,729573.00,1145.4296100,80.180072700,1225.609682700,4676.75,
2023-05-18 00:00:00,2023-05-19 00:00:00,OSP,BUY,24048,LIMIT,IOC,30.75,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2023-05-23 00:00:00,2023-05-24 00:00:00,KTB,SELL,2846,LIMIT,IOC,19.100000762939453,19.100000762939453,FILLED,,54358.602171325683238,85.34300540898132268366,5.9740103786286925878562,91.3170157876100152715162,284.600000000000000,
2023-05-23 00:00:00,2023-05-24 00:00:00,MTC,SELL,20298,LIMIT,IOC,39.50,39.50,FILLED,,801771.00,1258.7804700,88.114632900,1346.895102900,5074.50,
2023-05-23 00:00:00,2023-05-24 00:00:00,OSP,SELL,45,LIMIT,IOC,30.00,30.00,FILLED,,1350.00,2.1195000,0.148365000,2.267865000,11.25,
2023-05-23 00:00:00,2023-05-24 00:00:00,GLOBAL,SELL,46031,LIMIT,IOC,16.953571701049805,16.953571701049805,FILLED,,780389.858971023573955,1225.21207858450701110935,85.7648455009154907776545,1310.9769240854225018870045,4603.100000000000000,
2023-05-23 00:00:00,2023-05-24 00:00:00,HMPRO,BUY,106145,LIMIT,IOC,14.400000190734863,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2023-05-23 00:00:00,2023-05-24 00:00:00,IVL,BUY,45288,LIMIT,IOC,33.75,33.75,FILLED,,1528470.00,2399.6979000,167.978853000,2567.676753000,11322.00,
2023-05-26 00:00:00,2023-05-29 00:00:00,OSP,SELL,50114,LIMIT,IOC,29.00,29.00,FILLED,,1453306.00,2281.6904200,159.718329400,2441.408749400,12528.50,
2023-05-26 00:00:00,2023-05-29 00:00:00,IVL,SELL,45288,LIMIT,IOC,32.25,32.25,FILLED,,1460538.00,2293.0446600,160.513126200,2453.557786200,11322.00,
2023-05-26 00:00:00,2023-05-29 00:00:00,COM7,BUY,80815,LIMIT,IOC,28.00,28.00,FILLED,,2262820.00,3552.6274000,248.683918000,3801.311318000,20203.75,
2023-05-26 00:00:00,2023-05-29 00:00:00,GLOBAL,BUY,48541,LIMIT,IOC,16.439284896850586,16.439284896850586,FILLED,,797979.328178024295026,1252.82754523949814319082,87.6979281667648700233574,1340.5254734062630132141774,4854.100000000000000,
2023-05-26 00:00:00,2023-05-29 00:00:00,KTB,BUY,38049,LIMIT,IOC,19.300000762939453,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2023-05-26 00:00:00,2023-05-29 00:00:00,MTC,BUY,16978,LIMIT,IOC,41.00,41.00,FILLED,,696098.00,1092.8738600,76.501170200,1169.375030200,4244.50,
2023-05-31 00:00:00,2023-06-01 00:00:00,MTC,SELL,303,LIMIT,IOC,41.00,41.00,FILLED,,12423.00,19.5041100,1.365287700,20.869397700,75.75,
2023-05-31 00:00:00,2023-06-01 00:00:00,GLOBAL,SELL,2033,LIMIT,IOC,16.596428298950195,16.596428298950195,FILLED,,33740.538731765746435,52.97264580887222190295,3.7080852066210555332065,56.6807310154932774361565,203.300000000000000,
2023-05-31 00:00:00,2023-06-01 00:00:00,COM7,SELL,2941,LIMIT,IOC,28.75,28.75,FILLED,,84553.75,132.7493875,9.292457125,142.041844625,735.25,
2023-05-31 00:00:00,2023-06-01 00:00:00,KTB,BUY,40062,LIMIT,IOC,19.10,19.10,FILLED,,765184.20,1201.3391940,84.093743580,1285.432937580,4006.20,
2023-06-06 00:00:00,2023-06-07 00:00:00,GLOBAL,SELL,135614,LIMIT,IOC,15.257142448425291,15.257142448425291,FILLED,,2069082.116000747413674,3248.45892212117343946818,227.3921245484821407627726,3475.8510466696555802309526,13561.400000000000000,
2023-06-06 00:00:00,2023-06-07 00:00:00,COM7,BUY,24666,LIMIT,IOC,28.75,28.75,FILLED,,709147.50,1113.3615750,77.935310250,1191.296885250,6166.50,
2023-06-06 00:00:00,2023-06-07 00:00:00,KTB,BUY,31923,LIMIT,IOC,19.499999618530277,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2023-06-06 00:00:00,2023-06-07 00:00:00,MTC,BUY,17016,LIMIT,IOC,41.00,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2023-06-09 00:00:00,2023-06-12 00:00:00,COM7,BUY,1574,LIMIT,IOC,28.75,28.75,FILLED,,45252.50,71.0464250,4.973249750,76.019674750,393.50,
2023-06-09 00:00:00,2023-06-12 00:00:00,KTB,BUY,33460,LIMIT,IOC,19.60,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2023-06-09 00:00:00,2023-06-12 00:00:00,MTC,BUY,17677,LIMIT,IOC,41.25,41.25,FILLED,,729176.25,1144.8067125,80.136469875,1224.943182375,4419.25,
2023-06-14 00:00:00,2023-06-15 00:00:00,KTB,SELL,44853,LIMIT,IOC,19.40,19.40,FILLED,,870148.20,1366.1326740,95.629287180,1461.761961180,4485.30,
2023-06-14 00:00:00,2023-06-15 00:00:00,MTC,SELL,36995,LIMIT,IOC,40.50,40.50,FILLED,,1498297.50,2352.3270750,164.662895250,2516.989970250,9248.75,
2023-06-14 00:00:00,2023-06-15 00:00:00,COM7,SELL,52492,LIMIT,IOC,27.75,27.75,FILLED,,1456653.00,2286.9452100,160.086164700,2447.031374700,13123.00,
2023-06-14 00:00:00,2023-06-15 00:00:00,BGRIM,BUY,38126,LIMIT,IOC,38.25,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2023-06-14 00:00:00,2023-06-15 00:00:00,IVL,BUY,41371,LIMIT,IOC,35.25,35.25,FILLED,,1458327.75,2289.5745675,160.270219725,2449.844787225,10342.75,
2023-06-14 00:00:00,2023-06-15 00:00:00,PTTGC,BUY,37155,LIMIT,IOC,39.25,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2023-06-19 00:00:00,2023-06-20 00:00:00,MTC,SELL,35569,LIMIT,IOC,40.25,40.25,FILLED,,1431652.25,2247.6940325,157.338582275,2405.032614775,8892.25,
2023-06-19 00:00:00,2023-06-20 00:00:00,COM7,SELL,51622,LIMIT,IOC,27.25,27.25,FILLED,,1406699.50,2208.5182150,154.596275050,2363.114490050,12905.50,
2023-06-19 00:00:00,2023-06-20 00:00:00,BDMS,BUY,50337,LIMIT,IOC,29.00,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2023-06-19 00:00:00,2023-06-20 00:00:00,IVL,BUY,337,LIMIT,IOC,35.00,35.00,FILLED,,11795.00,18.5181500,1.296270500,19.814420500,84.25,
2023-06-19 00:00:00,2023-06-20 00:00:00,KTB,BUY,74,LIMIT,IOC,19.60,19.60,FILLED,,1450.40,2.2771280,0.159398960,2.436526960,7.40,
2023-06-19 00:00:00,2023-06-20 00:00:00,PTTGC,BUY,37430,LIMIT,IOC,39.00,39.00,FILLED,,1459770.00,2291.8389000,160.428723000,2452.267623000,9357.50,
2023-06-19 00:00:00,2023-06-20 00:00:00,RATCH,BUY,38927,LIMIT,IOC,37.50,37.50,FILLED,,1459762.50,2291.8271250,160.427898750,2452.255023750,9731.75,
2023-06-19 00:00:00,2023-06-20 00:00:00,TOP,BUY,31734,LIMIT,IOC,46.00,46.00,FILLED,,1459764.00,2291.8294800,160.428063600,2452.257543600,7933.50,
2023-06-22 00:00:00,2023-06-23 00:00:00,PTTGC,SELL,37430,LIMIT,IOC,36.75,36.75,FILLED,,1375552.50,2159.6174250,151.173219750,2310.790644750,9357.50,
2023-06-22 00:00:00,2023-06-23 00:00:00,RATCH,SELL,38927,LIMIT,IOC,36.25,36.25,FILLED,,1411103.75,2215.4328875,155.080302125,2370.513189625,9731.75,
2023-06-22 00:00:00,2023-06-23 00:00:00,TOP,SELL,31734,LIMIT,IOC,44.00,44.00,FILLED,,1396296.00,2192.1847200,153.452930400,2345.637650400,7933.50,
2023-06-22 00:00:00,2023-06-23 00:00:00,IVL,BUY,42001,LIMIT,IOC,34.25,34.25,FILLED,,1438534.25,2258.4987725,158.094914075,2416.593686575,10500.25,
2023-06-22 00:00:00,2023-06-23 00:00:00,KTB,BUY,71799,LIMIT,IOC,19.60,,NON_FILL,IOC_LIMIT_NOT_FILLED,0,0,0,0,0,
2023-06-22 00:00:00,2023-06-23 00:00:00,OSP,BUY,94778,LIMIT,IOC,30.25,30.25,FILLED,,2867034.50,4501.2441650,315.087091550,4816.331256550,23694.50,
